loc,text,label
2,"types a java - bali style gong , hanging in a frame suspended gongs are played with hammers and are of two main types : flat faced discs either with or without a turned edge , and gongs with a raised center boss .",0
10,"all modern cellphones include and run gaming software , usually java or binary runtime environment for wireless ( brew ) based .",1
24,he pointed out the need to excavate memories of days long gone by briefly illustrating how same-sex love was quite openly mentioned in ancient java literature .,0
3,"according to the java language specification , comparison and equality operators treat them as equal , but math .",1
24,variations of one of two main scales prevail in the region among different ensembles : slendro and pelog ( both of which originated in java ) .,0
43,"however there are few things which programmers may wish to be implemented in future releases : a replacement mechanism for substituting matched text fragments ( like in sed string processor and many modern implementations of regular expressions , including built into perl or java ) ; opportunity to use another approximate matching algorithm ( than levenshtein's ) for better typo value assessment ( for example soundex ) , or at least this algorithm to be improved to allow typos of the '' swap '' type ( see damerau–levenshtein distance ) .",1
8,"the following year he accepted a post in java , where he designed new machinery for the production of sugar , thus greatly increasing profitability .",0
9,"it has partial support for javascript , but no java or css support .",1
11,"in the fourteenth century , brunei seems to be subjected to java .",0
18,he is well known in indonesia for his martial art fiction set in the background of china or java .,0
8,"temples brahma temple in pushkar the 9th century java statue of brahmā inside the brahmā shrine in trimurti prambanan temple , yogyakarta , indonesia the four-faced brahma ( phra phrom ) statue , thailand .",0
0,java sometimes cook and eat the green parts and inflorescence .,0
6,"in 1937 , he moved to java , in what was then the dutch east indies , studying the monuments and history of the island .",0
18,"1996 larry wall , author of the perl programming language , and james gosling , chief architect of java .",1
16,"outer islands the '' outer islands '' is commonly used to refer to islands other than java , and sometime also bali .",0
46,"from early january 1942 , shiokaze was based at cam ranh bay , french indochina supporting the invasions of the british protectorate of sarawak on borneo , '' operation l '' ( the invasion of palembang ) and '' operation j '' ( the invasion of java ) in the netherlands east indies .",0
43,"later , avant 's developer , anderson che , has concentrated on adding user-requested features , and avant was among the first browsers to have popup blocking , advertising server blocking , and one-click disabling of potential security vulnerabilities such as activex , java , and javascript .",1
6,"intellij idea , an ide for java , provides a markdown plugin multimarkdown , a format and program with more syntax features and export options than traditional markdown pagedown , a parser for stackexchange 's markdown syntax github flavored markdown ( gfm ) adds syntax highlighting , task list , and tables .",1
24,"her father died when she was two , and the following year her grandparents took her from her singer mother amak to live on java .",0
7,these data types are very similar to java data types .,1
14,openomr is an open source optical music recognition ( omr ) tool written in java for printed music scores .,1
0,java code : int karmarkarkarppartition ( int ( ) basearr ) -lcb- / / create max heap priorityqueue heap = new priorityqueue ( basearr .,1
10,the integrated data viewer ( idv ) from is a java based software framework for analyzing and visualizing geoscience data .,1
12,"the ships traded with india , zanzibar , madagascar , sumatra , java , the philippines , malaya and other far-flung trading ports .",0
12,"the species can be found on several indonesian islands : bali , java , west sumatra , and nias .",0
14,"it is found in the indian subregion , indochina , thailand , sumatra , java and borneo .",0
25,"the local rulers adopted indian cultural and political models earlier than those of kutai in eastern borneo , in southern celebes or tarumanegara in western java , where remains showing indian influence have been found dating from the early 5th century .",0
17,the van de poll 's birdwing ( troides vandepolli ) is a montane birdwing butterfly occurring on java and sumatra .,0
49,"denny is also noted for developing the first web server software for microsoft windows 3.1 , 95 , and nt 4 ( ) , as the inventor of the windows common gateway interface which allows visual basic to be used as a web server back-end language , the first java web server back-end system , and as the author of the web server .",1
1,in java it also limits the use of the reflection application programming interface on the obfuscated code .,1
10,it is often grown as a backyard fruit tree in java .,0
31,"one squadron of the royal netherlands east indies army air force ( ml-knil ) -- 2-vlg-v -- was deployed to singapore , contributing to the allied cause before being recalled to java on 18 january .",0
17,colt is a set of open source libraries for high performance scientific and technical computing written in java and developed at cern .,1
28,in 1898 he was promoted to colonel and in 1900 as major general he became commander first of the first and then of the second military department on java .,0
15,"semarang ( pronounced ) is a city on the north coast of the island of java , indonesia .",0
9,"the hadoop framework itself is mostly written in the java programming language , with some native code in c and command line utilities written as shell-scripts .",1
3,"he continued to java and returned to persia , russia , and ultimately the netherlands .",0
17,"it is found in mainland south-eastern asia ( burma , thailand , vietnam , malaysia ) , java and lesser sunda islands ( east to timor and kisar ) .",0
0,"java originally used ucs-2 , and added utf-16 supplementary character support in j2se 5.0 .",1
6,"in 1836 , he traveled to java , entering the botanical garden of buitenzorg ( bogor ) and in 1837 justus began working on botany .",0
17,papilio lampsacus is a species of swallowtail butterfly from the genus papilio that is found in west java .,0
33,"his ship was stationed at mauritius from november 1810 to april 1811 , when he had charge of the wounded ; and , after visiting the seychelles islands , madras , mauritius , java ( at the reduction of which by the british in september 1811 he was present ) , and batavia , returned to the cape of good hope .",0
7,"object-oriented programming languages such as smalltalk , java and ecmascript usually provide integrated garbage collection .",1
7,the squadron was evacuated from p2 to java when japanese paratroops landed at palembang .,0
18,"in the dutch east indies ships mainly to the ports on the northern coast of the island of java , e.g. jakarta ( then known as batavia ) , surabaya and tanjung priok .",0
24,"during his six years in the indies as a photographer , meessen lived mostly in the capital of batavia ( now jakarta ) , java , and padang , sumatra , although he also reached bangka , belitung , borneo , and nias .",0
2,c++ and java have been criticized for not providing named constructors a constructor must always have the same name as the class .,1
8,"also , while limewire is completely written in java , the gui of cabos is written in realbasic .",1
13,"software engineers are proficient in various programming languages , i.e. visual basic , java , sql , html , perl , xml , pick os , and unix .",1
8,in jit-compiled languages just-in-time compiled languages such as java often check indexes at runtime before accessing arrays .,1
1,in java and bali masked dance is commonly called topeng and demonstrated hindu influences as it often feature epics such as ramayana and mahabharata .,0
5,"it is widely used in java and most of indonesia , while in sumatra and malay peninsula its synonym kedai is used instead .",0
16,"shi jin qing had already been appointed an official civil servant of the majapahit kingdom of java , sent to palembang to serve as a minister after the majapahit defeated srivijaya in the year 1377 .",0
29,"an isotype is held at herbarium bogoriense ( bo ) , the herbarium of the bogor botanical gardens ( formerly the herbarium of the buitenzorg botanic gardens ) in java .",0
33,"distribution the red giant flying squirrel ( petaurista petaurista ) is a species of flying squirrel , which ranges from the eastern regions of afghanistan , into northern india and pakistan through to java , and taiwan , and also sri lanka .",0
9,"trading links with sumatra , borneo , thailand , java , china , india , arabia , japan and the ryukyu kingdom flourished during this era .",0
8,in indonesia viaducts are used for railway in java and also for highway such as the jakarta inner ring road .,0
5,it was based on the java programming language .,1
24,"the first wave of these austronesian migrants proceeded to populate the greater and lesser sunda islands of borneo , sulawesi , the moluccas , java and sumatra in maritime southeast asia and make up the malayo-austronesian branch of this population grouping .",0
15,"it is found in new guinea , new britain , china ( hainan ) , java , sumatra , the st matthias islands and the solomon islands .",0
29,"it is found in china , thailand , cambodia , peninsular malaysia , north-eastern india and burma , as well as on the mollucas , borneo , sulawesi and java .",0
18,"at cibadak , the route continues to indonesian national route 3 which is run on the south of java .",0
6,"thus , the .net framework and java , likewise any other programming languages under windows , are ( or contain ) wrapper libraries .",1
14,"it is found in taiwan , as well as on borneo , sumatra , java , bali , seram and the north-eastern himalaya and in thailand .",0
25,"gerald sussman went on to develop the scheme language , in collaboration with guy steele , who later wrote the specifications for common lisp and java .",1
8,"there was a follow-up raid on surabaya , java in may 1944 , named operation transom .",0
12,"history the notion has prehistoric roots and is found worldwide , on java as in sub-saharan africa , with shaman - kings credited with rainmaking and assuring fertility and good fortune .",0
24,"( ) : world war ii : the passenger ship under escort by and bringing a netherlands east indies battalion from billiton island to java was torpedoed and sunk south of bangka island , dutch east indies by japanese aircraft with the loss of all aboard .",0
18,"the a760 is reportedly the world 's first handset combining a linux operating system ( os ) and java technology , with full multimedia pda functionality and a built-in camera .",1
3,it has a java graphical user interface .,1
12,"born in west sumatra , he spent much of his youth in java , where he studied medicine and became involved with the nascent nationalist movement before going to south sumatra to work as a doctor .",0
8,arachnophilia is a source code editor written in java by paul lutus .,1
6,it is popular in bali and java .,0
25,the sap netweaver development infrastructure ( '' nwdi '' ) combines the characteristics and advantages of local development environments -- as usually provided in a java environment -- with a server-based development landscape that centrally provides a consistent development environment to development teams and supports the software development through the entire lifecycle of a product .,1
12,"this code will always execute if y is anything but 0 though java and c# have the same operators as c , this mistake usually causes a compile error in these languages instead , because the if-condition must be of type boolean , and there is no implicit way to convert from other types ( e.g. numbers ) into boolean s. so unless the variable that is assigned to has type boolean ( or wrapper type boolean ) , there will be a compile error .",1
55,"some talk topics included : a survey of unpatched devices connected to the internet , fast data erasure , urban exploration , web scraping , wardriving with arduino , new zealand 's proposed search and surveillance act , and attacks on : rfid tags , internet exchange point , amazon kindle , microsoft office and java serialization .",1
11,"kongahyan is same like rebab , which can be found in java , bali and sunda .",0
20,"google plugin for eclipse google plugin for eclipse ( gpe ) is a set of software development tools that enables java developers to design , build , optimize , and deploy cloud computing applications .",1
11,"it is native to southern china ( yunnan province ) , java , thailand .",0
3,"tea plantation in java , indonesia .",0
10,"advanced users can write c , c + + , java , .net or python code to manipulate r objects directly .",1
8,"examples of pull parsers include stax in the java programming language , xmlreader in php , elementtree .",1
13,"it is widespread and has been recorded from africa , sri lanka , java , australia , the caroline islands , fiji , samoa , the marquesas , the west indies , hawaii and florida .",0
0,java coding is also possible .,1
28,the bronze drums were made in significant proportions in vietnam and parts of southern china and were then traded to the south and west to places such as java and bali .,0
26,"by the end of the 16th century , islam , through conversion , had surpassed hinduism and buddhism as the dominant religion of the peoples of java and sumatra .",0
35,c# cascading style sheets ( css ) coldfusion edml extensible hypertext markup language ( xhtml ) extensible markup language ( xml ) extensible stylesheet language transformations ( xslt ) hypertext markup language ( html ) java javascript ( php ) visual basic ( vb ) visual basic script edition ( vbscript ) wireless markup language ( wml ) support for asp.net and javaserver pages was dropped as of version cs5 .,1
69,"isaac asimov essay isaac asimov , in a 1963 humorous essay entitled '' you , too , can speak gaelic , '' , reprinted in the anthology adding a dimension among others , traces the etymology of each component of the chemical name '' para-di-methyl-amino-benz-alde-hyde '' ( e.g. the syllable '' - benz - '' ultimately derives from the arabic lubān jāwī ( لبان خاوي , '' frankincense from java '' ) .",0
29,"introduced piecemeal by various traders and wandering mystics from india , islam first gained a foothold between the twelfth and fifteenth centuries in coastal regions of sumatra , northern java , and kalimantan .",0
7,"later he worked as a c++ and java programmer for the game developer korkeken interactive studio , which went bankrupt and became oblivion entertainment .",1
18,"stoll mentioned that all the butterflies were collected in the dutch colonies , like surinam , ceylon , java , ambon and sierra leone .",0
7,"this development is found in nepal and java , while it originated from bengala .",0
30,"the native range of this species includes most of mainland southeast asia , from extreme southeastern bangladesh south through malaysia , and the maritime southeast asia islands of sumatra , java , and borneo , offshore islands , the islands of the philippines , and the nicobar islands in the bay of bengal .",0
30,"the story is set at the end of the nineteenth century and concerns the cultural gap between east and west , that is between the netherlands and their colony on java .",0
16,"it is the main market town along the western slopes of mount merapi volcano in central java , within the administrative ambit of the regional government in magelang .",0
15,"almost all described species are endemic to madagascar , with one species only occurring on java .",0
2,"technology using java and ajax technology , ) the site allows users to search for travel products ( flight tickets , hotels , etc. ) from among a number of online travel agencies .",1
32,"implementation to develop a real time virtual environment , a computer graphics library can be used as embedded resource coupled with a common programming language , such as c++ , perl , java , or python .",1
14,"the killings started in october 1965 in jakarta , spread to central and east java and later to bali , and smaller outbreaks occurred in parts of other islands , notably sumatra .",0
11,"the participants were allowed to code in c , c++ or java .",1
12,"the main ring of this network is located on the island of java , five universities as a backbone network connected using stm-1 line with a total 155 mbit/s of bandwidth capacity .",0
17,"it is found in korea , japan , china , india , sri lanka , myanmar and java .",0
7,in 1941 the first targeted area was java .,0
17,"distribution and habitat this species can be found in asia , mainly in borneo , sumatra , java , peninsular malaya , sikkim - assam , burma , thailand .",0
14,"as well as netherlands itself there were presentations of the dutch east indies including java , parts of sumatra and madura .",0
5,he also visited china and java on the same expedition .,0
11,"exemplars have similarities to classes in other programming languages such as java , but with important differences .",1
11,"men and goods saved and she made a second voyage to java in 1621 and reported as laid up , there , in 1623 .",0
15,"temples in indonesia balinese hindu temple in an open-air symmetrical layout hindu temples of ancient java , indonesia , bear resemblances with temples of south indian style .",0
20,the north line ( indonesian : lintas utara ) is one of the 2 railways connecting jakarta and surabaya in java .,0
26,"both visual programming environments , such as labview and robolab , and traditional , text-based programming languages , including robotc , c , c++ , and java , are used to write software .",1
21,"shaivism left a major imprint on the intellectual life of classical cambodia , champa in what is today southern vietnam , java and the tamil lands .",0
15,"a special script node allows the addition of program code ( e.g. , written in java or ecmascript ) to a vrml file .",1
32,"t. c. chloropterus ( oberholser , 1919 ) -- islands off western sumatra t. c. azelus ( oberholser , 1919 ) -- enggano t. c. palmeri ( oberholser , 1919 ) -- java , bali , bawean and kangean islands t. c. collaris ( scopoli , 1786 ) -- philippines .",0
6,it is found on sumatra and java .,0
17,"japanese surface and air forces launched an attack the next morning , midway between the islands of java and borneo .",0
12,"the identification of a fossil skull at mojokerta , pernung peninsula on java , dated to 1.8 mya , as h. erectus , suggests that the african finds are not the earliest to be found in africa , or that , in fact , erectus did not originate in africa after all but on the plains of asia .",0
14,prosyst software gmbh was founded in cologne in 1997 as a company specializing in java software and middleware .,1
15,"penang 's most important trading partners were china , india , siam , sumatra , java , britain , as well as other strait settlements .",0
28,"a number of feature-length films are linked to rarotonga : merry christmas , mr. lawrence , depicting a japanese pow camp for british prisoners in the island of java in the year 1942 , was filmed here , the other side of heaven , which is set in niuatoputapu , tonga , but was filmed in part on rarotonga , and johnny lingo which was set here .",0
18,"for data transformation , niklas can utilise every type of mapping software as long as it produces either java or xslt output .",1
24,"in hinduism , the devatas that guard the nine cardinal points are called devata lokapala ( guardians of the directions ) or in ancient java called dewata nawa sanga ( nine guardian gods ) .",0
18,"benchmarks demonstrate this approach has worked very well on commercial ( integer ) , multithreaded workloads such as java application servers , enterprise resource planning ( erp ) application servers , email ( such as lotus domino ) servers , and web servers .",1
7,"the initial plugins are primarily focused around java , groovy and scala development and deployment , but more languages and project workflows are on the roadmap .",1
13,"it was described by edward meyrick in 1937 , and is known from java , indonesia ( including telawa , the type location ) .",0
23,"products coverity static analysis verification engine ( coverity save ) is a static code analysis tool for c , c++ , c# and java .",1
23,clos is a powerful dynamic object system which differs radically from the oop facilities found in more static languages such as c++ or java .,1
35,"few historical artifacts exist , but it is known trade relations between the melayu kingdom in jambi and javanese coastal cities have thrived since the 13th century , the northern coastal batik producing areas of java ( cirebon , lasem , tuban , and madura ) has influenced jambi batik .",0
3,net languages and java in one application .,1
31,"indonesia lies between the pacific ring of fire along the north-eastern islands adjacent to new guinea , and the alpide belt that runs along the south and west from sumatra , java , bali , flores to timor .",0
2,he visited java in japanese-occupied netherlands east indies as a special advisor in 1942 at the request of the imperial japanese army .,0
8,ebean is an object-relational mapping product written in java .,1
36,"it is found in taiwan , japan , the seychelles , nepal , india , the chagos archipelago , sri lanka , the maldives , burma , vietnam , thailand , western malaysia , sumatra , java , bali , brunei , kalimantan , the philippines , sulawesi , buru , ambon , new guinea , the d'entrecasteaux islands , australia , the admiralty islands , new ireland , the caroline islands , the gilbert islands , fiji , tonga and samoa .",0
32,"topics include : hunting with golden eagle in the altai mountains of mongolia battling gelada monkeys in the semien mountains of ethiopia sulphur mining the ijen crater on the indonesian island of java catching giant bats in the new guinea highlands avalanche control in the swiss alps cataract surgery in the himalayas , nepal tibet sky burial behind the lens : hunting with golden eagles in the altai mountains episode 6 : grasslands -- roots of power first aired on thursday 17 february 2011 .",0
0,java client .,1
9,ratu boko is an archaeological site known to modern java as kraton ratu boko or ratu boko 's palace .,0
31,"signifying abstract types abstract classes can be created , signified , or simulated in several ways : by use of the explicit keyword abstract in the class definition , as in java , d or c # .",1
7,"it is known from indonesia , including java , the kangean islands and south-western timor .",0
19,"example : codechart modelling the composite pattern in lepus3 lepus3 is a language for modelling and visualizing object-oriented ( java , c++ , c# ) programs and design pattern .",1
25,"france was at war with england and the road was intended to ease military support , e.g. transfer of soldiers , in order to defend java .",0
70,"major austin straubel , commanding officer , 11th bombardment squadron major austin a. straubel ( september 4 , 1904 february 3 , 1942 ) was commander of the 11th bombardment squadron and acting commander of the 7th bombardment group when he died from burns received , when he was attacked by japanese zero planes , and shot down , from the resulting crash of a b-18 bolo near surabaya , java .",0
30,"reaktor serba guna gerrit augustinus siwabessy ( abbreviated as rsg-gas ) is a research reactor located in the serpong neighborhood of tangerang , a city in the western part of java in indonesia .",0
25,"these losses which included the commanding officers of both squadrons could not be sustained , and the remnants of the two squadrons were evacuated to java on 31 january , being merged into a single unit .",0
22,"client libraries there are client libraries in various languages which allow developers to use google apis from within their code , including java , javascript , .net , objective-c , php and python .",1
111,"subspecies kaniska canace canace ( linnaeus , 1763 ) ( sikkim , southern india , burma , southern china , hong kong ) kaniska canace battakana ( de nicéville , 1896 ) ( sumatra ) kaniska canace benguetana ( semper , 1888 ) ( luzon ) kaniska canace charonia ( drury , 1770 ) kaniska canace charonides ( stichel , ( 1908 ) ) ( ussuri river ) kaniska canace drilon ( fruhstorfer , 1912 ) ( taiwan ) kaniska canace haronica ( moore , 1879 ) ( sri lanka ) kaniska canace ishima ( fruhstorfer , 1899 ) ( japan ) kaniska canace javanica ( fruhstorfer , 1912 ) ( java , ?",0
3,"it is a java - based , multiplatform enterprise integration server .",1
4,includes native access to java .,1
19,uses the leaves and young stems can be cooked and eaten and are sometimes cultivated as a vegetable in java .,0
14,"the source code is precompiled and interpreted at run time like visual basic , java or c# .",1
14,"it is renowned as a center of education ( kota pelajar ) , classical java fine art and culture such as batik , ballet , drama , music , poetry , and puppet shows .",0
18,"specifically , in c and other languages following c syntax conventions , such as c++ , perl , java and c# , ( a b ) denotes a bitwise or ; whereas a double vertical bar ( a b ) denotes a ( short-circuited ) logical or .",1
15,"development the first version of the game , developed by flying bear entertainment , is java - based and available as a free online game .",1
22,"the esb server supports multiple protocol bindings for message delivery , including http / soap , jms , jca , wsif and java , using synchronous / asynchronous , request/reply or publish/subscribe models .",1
30,"over the past 100 years , they have lost 93 % of their historic range , and have been extirpated from southwest and central asia , from the islands of java and bali , and from large areas of southeast and eastern asia .",0
6,"he also became an indonesia and java cultural advocate , as well as a food consultant , later in his career .",0
6,1820 -- heinrich kuhl travels to java with johan coenraad van hasselt .,0
5,"after the british occupation of java , kupang finally surrendered in january 1812 .",0
19,"in interviews and technical papers he has stated that flaws in most major programming languages ( e.g. c++ , java , delphi , and smalltalk ) drove the fundamentals of the common language runtime ( clr ) , which , in turn , drove the design of the c # language itself .",1
4,he also wrote about java - and his work on kota gede is a good example of a colonial bureaucrat capable of examining and writing about local folklore .,0
23,"the wali sanga ( also transcribed as wali songo ) are revered saints of islam in indonesia , especially on the island of java , because of their historic role in the spread of islam in indonesia .",0
8,"it is found on borneo , sumatra and java .",0
59,"history an ifugao warrior with some of his trophies , luzon , 1912 u.s. navy ships under attack while entering lingayen gulf , january 1945 edsa , a major thoroughfare in metro manila luzon was once split among hindu - buddhist kingdoms , muslim principalities , and ethnoreligious tribes , who had trading connections with borneo , malaya , java , indochina , india , okinawa , korea , japan and china before the spanish established their rule .",0
20,the name '' merapi '' means '' mountain of fire '' in the indonesian language ; mount merapi in central java and marapi in sumatra have the same etymology .,0
45,"the alleged pro-dutch civilians mostly included native born indo-european , indo-chinese , christian indigenous people ( e.g. menadonese and ambonese ) and indigenous aristocracy , which made the bersiap period a chaotic mix of civil war , religious conflict and social revolution , and throughout java regular violence continued through to march 1946 .",0
31,"the next most seismically active region ( 5 -- 6 % of earthquakes and 17 % of the world 's largest earthquakes ) is the alpide belt , which extends from java to sumatra through the himalayas , the mediterranean , and out into the atlantic .",0
16,"it is found in northern india , indochina , myanmar and malay peninsular , sumatra , java and taiwan .",0
6,"he was born in surabaya , java , dutch east indies ( now indonesia ) of a dutch mother and australian father .",0
24,"after her mother died in a fire which was planned by some enemies intended to kill both her and her daughter , she fled java for singapore together with her father , the crown prince , to avoid persecution at the hands of her uncle , the sultan .",0
9,"it is found in the philippines , borneo , java and taiwan .",0
54,"in a letter from lord minto ( governor general of india ) upon that occasion , he acknowledges the public service i rendered , not only as relating to the fall of the mauritius , but adds that it was to the co-operation i afforded he was indebted for the means of moving against java .",0
18,"by the end of the war , there were a total of 69 battalions ( daidan ) in java ( around 37,000 men ) and sumatra ( approximately 20,000 men ) .",0
18,"sundaland the western part of malesia , which includes the malay peninsula and the islands of sumatra , java , bali , and borneo , shares the large mammal fauna of asia and is known as sundaland .",0
11,elki a software framework for development of data mining algorithms in java .,1
7,"in object oriented programming languages such as java , reflection allows inspection of classes , interfaces , fields and methods at runtime without knowing the names of the interfaces , fields , methods at compile time .",1
5,consider for example a sample java fragment to represent some common farm '' animals '' to a level of abstraction suitable to model simple aspects of their hunger and feeding .,1
4,"newer programming languages like java and c# have definite assignment analysis , a form of data flow analysis , as part of their static semantics .",1
4,"dmgextractor is written in java with gui , and it supports more advanced features of dmg including aes-128 encrypted images but not udco images .",1
32,"it is found from sikkim to burma and in thailand , laos , northern vietnam , china , malaysia , as well as on borneo , sumatra , nias , natuna , java and bali .",0
25,"after travels and study in sweden , the united states , and the east indies , gäumann worked as a plant pathologist in buitenzorg , java , from 1919 to 1922 , and then as a botanist in zurich for several years .",0
21,all three specimens are deposited at the bogor botanical gardens ( formerly the herbarium of the buitenzorg botanic gardens ) in java .,0
22,"the range of products and services of zed are 85 % internally developed and available for the following platforms : brew , java , symbian , mac and windows .",1
29,"& de vogel - sabah acriopsis indica c. wright - yunnan , assam , andaman islands , cambodia , laos , myanmar , thailand , vietnam , borneo , java , lesser sunda islands , malaysia , philippines , sulawesi acriopsis inopinata phoon & p. o'byrne - peninsular malaysia acriopsis latifolia rolfe - peninsular malaysia acriopsis liliifolia ( j. koenig ) seidenf .",0
20,"the upstairs halls of the museum house groups of objects that offer a view of the cham , khmer and java court cultures , as well as the refined art of smithing in the tribal cultures of the mainland and the archipelago , mainly through gold objects .",0
13,"juru kunci are the custodians of graveyards and other sites considered sacred in java , indonesia .",0
17,"ujung kulon national park ( means : western tip ) is located at the westernmost tip of java , within banten province of indonesia .",0
12,"ecology geographic range tragulus javanicus is usually considered to be endemic to java , indonesia .",0
37,"after a brief search of the island and several nearby islands , the commander realized that the islands held no natural water source , and decided to head for batavia ( jakarta ) on the island of java to get help .",0
6,"technologies ajax asp asp.net css coldfusion java javascript perl php ruby , including ruby on rails cgi python django html5 wt xojo drupal lifecycle model time to market , company-growth and requirements churn , three things that are emphasized in web-based business , coincide with the principles of the agile practices .",1
23,"traditional performing arts music gamelan player , yogyakarta indonesia is home to various styles of music , with those from the islands of java , sumatra and bali being frequently recorded .",0
6,he also subjected the population of java to forced labor ( rodi ) .,0
7,"implementation and effects sorting tobacco leaves in java during colonial period , in/before 1939 .",0
12,"it is found in southern south africa , réunion , india and java .",0
17,"due to its spiritual contents , pesantren often teach it , particularly in traditional inland parts of java .",0
8,"it is produced in the limestone uplands of java , where soils are poor enough that rice grows poorly .",0
19,the name siliwangi is alive both in the folklore of the sundanese and in the classical literary texts of java ( east javanese ) .,0
21,"settlement in the east lombok in 1835 mads decided to settle on the island of lombok , east of bali and java , because here there was a lively commercial traffic .",0
1,"a java - enabled browser is required to play , and registering with the site is not required ( though recommended , as many players will not play with unregistered users ) .",1
9,"pencak was the term used in central and east java , while silat was used in sumatra and borneo .",0
7,"after the capitulation of all forces on java jan van amstel attempted to escape to australia , but was intercepted and engaged by a japanese destroyer on 8 march 1942 in the madura strait .",0
4,"it is found on java , bali , borneo , peninsular malaysia , the philippines and sulawesi .",0
42,"the symbol has appeared in various forms and media ( petroglyph , classic-form , medieval-form , pavement , turf , and basketry ) at some time throughout most parts of the world , from native north and south america to australia , java , india , and nepal .",0
3,"an illustration of java source code with prologue comments indicated in red , inline comments indicated in green , and program statements indicated in blue in computing , source code is any collection of computer instructions ( possibly with comments ) written using some human-readable computer language , usually as text .",1
15,"eof abstracts the process of interacting with a relational database , mapping database rows to java or objective-c objects .",1
12,"today 's languages , such as c , c++ , c# and java , are considered to be improvements , but not of the same order of magnitude .",1
6,"merchants from china , japan and java were not taxed at all .",0
15,"one of two pair of dvarapala temple guardian , 9th century plaosan buddhist temple , java , indonesia .",0
21,"they survived by utilizing their well trained pugilists , as well as marine and navigation skills , mostly along sumatra and java estuaries .",0
109,"ecuador pichincha volcano tungurahua sangay reventador chimborazo cotopaxi antisana cayambe corazón el altar carihuairazo peru el misti near the southern city of arequipa ubinas southwestern peru antarctica mount erebus penguin island mount bird brown peak mount discovery mount harcourt mount melbourne mount morning mount overlord asia volcanic activity at anak krakatau peak of mt . fuji ash plume of mount pinatubo during 1991 eruption mount arayat as seen from the northwest , on a detour from the north luzon expressway satellite picture of mount ararat klyuchevskaya sopka in july 2006 india barren island ( andaman islands ) , the only active volcano in the indian subcontinent indonesia semeru in java mount agung in bali mount batur in bali galunggung krakatoa .",0
7,"the earthquake was also felt on eastern java and sumbawa , and particularly strongly on lombok .",0
18,"the first of her teachers to recognize her special gifts for playing the music of bach was the java - born dutch pianist jan chiapusso , who gave her twice-weekly lessons in chicago from 1929 to 1931 and also introduced her to the sounds of exotic instruments and ensembles such as the javanese gamelan .",0
33,"many of the barangay ( tribal municipalities ) were , to a varying extent , under the de jure jurisprudence of one of several neighboring empires , among them the malay srivijaya , java majapahit , brunei , malacca , indian chola , champa , and khmer empires , although de facto had established their own independent system of rule .",0
7,large chinese communities were already present in java when the dutch arrived just before the 1600 .,0
14,"hibernate orm ( hibernate in short ) is an object-relational mapping library for the java language , providing a framework for mapping an object-oriented domain model to a traditional relational database .",1
11,"the computer courses offered at the school include : gw-basic , java ( using the bluej ide ) , and logo .",1
7,it is endemic to the island of java in indonesia .,0
1,"for java , third-party libraries provide multiset functionality : apache commons collections provides the and sortedbag interfaces , with implementing classes like hashbag and treebag .",1
41,"mỹ sơn a1 style the art of the mỹ sơn a1 style belongs to the 10th and 11th centuries , a period of hindu revival following the buddhist period of dong duong , and also a period of renewed influence from java .",0
6,"the platform included execution environments for java , classic palm os , and gtk+ - based native linux applications .",1
37,"broughton left for england at the end of 1811 and returned to india in august 1815 , having been promoted to the rank of major in the meantime he was appointed to the command of weltevreden on java , but by the time he arrived on the island in april 1816 , preparations were being made to hand it back to the dutch , so he was returned to bengal .",0
17,"trade routes linked india with southern burma , central and southern siam , islands of sumatra and java , lower cambodia and champa , and numerous urbanized coastal settlements were established there .",0
13,"in addition , there are cross-platform third-party tools , including clients written in java .",1
35,"outstanding specimens of buddhist art is illustrated through exhibits in stone , bronze , terracota , stucco , wooden sculptures & painted scrolls or thankas from nepal , tibet , central asia , myanmar , java and cambodia which represents the three principal buddhist forms - hinayana , mahayana & vajrayana .",0
4,it is found on java and in china .,0
6,"it is native to borneo , java , sumatra , and peninsular malaysia .",0
16,"7 march -- five australians are killed when garuda indonesia flight 200 crashes and explodes in java : a journalist , two australian federal police officers , an australian embassy official and a foreign aid worker .",0
8,"it is also found in sri lanka , java , philippines , north sulawesi and selajar .",0
7,all of the games are programmed in java .,1
14,"however , when the annie larsen failed to appear , the maverick continued to java via honolulu .",0
14,javanese kshatriya is a hindu kshatriya community which originally existed in the island of java in indonesia .,0
26,"through the transmigration program , which since 1969 includes migration to papua , about half of the 2.4 million inhabitants of indonesian papua are born in java , though intermarriage is increasing and the offspring of transmigrants have come to see themselves as '' papuan '' over their parents ' ethnic group .",0
38,"distribution and habitat black marsh turtles can be found in southern vietnam , cambodia , southern myanmar ( tenasserim ) , central and peninsular thailand , eastern and western malaysia , singapore , and the indonesia islands of java , kalimantan , and sumatra .",0
18,"his parents intended for him to become a priest , and after senior high school he sent to java to prepare for it .",0
13,"at the end of june 2005 , sun microsystems , the developer of java , announced that the blu-ray association had chosen the java-based bd-j interactivity layer instead of microsoft 's hdi .",1
4,"on the territory of java , madurese people had live for several centuries , forming in some of the north-eastern regions of the island 's ethnic majority .",0
8,"distribution thailand , malay peninsula , indonesia ( java , sulawesi , halmahera ) , to papua new guinea .",0
15,"distribution this species can be found in burma , malaysia , thailand , singapore , java , sumatra , bali and borneo .",0
